,sentence_id,grela_source,grela_id,author,title,not_before,not_after,lagt_tlg_epithet,lagt_genre,lagt_provenience,noscemus_place,noscemus_genre,noscemus_discipline,title_short,emlap_noscemus_id,place_publication,place_geonames,author_viaf,title_viaf,date_random,token_count,text
55,lagt_tlg4090.tlg001_59883,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,", πάντα τε αὐτοῖς ὑποτάξειν ἐχθρόν ὁρατόν τε καί ἀόρατον, καί πάντα συντρίβειν πόλε ."
56,lagt_tlg2042.tlg030_445,lagt,lagt_tlg2042.tlg030,Origen,Commentarium In Evangelium Matthaei (Lib. 12-17),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,228.0,106145,"ὥσπερ οὖν ἡ ζωὴ καὶ ὁ ζῶν ἄρτος ἐστὶν "" ὁ ἐκ τοῦ οὐρανοῦ καταβὰς καὶ ζωὴν δοὺς τῷ κόσμῳ "", οὕτως ὁ ἐχθρὸς αὐτῷ θάνατος ἄρτος ἐστὶ νεκρός."
57,lagt_tlg4102.tlg011_5796,lagt,lagt_tlg4102.tlg011,Catenae (Novum Testamentum),Catena In Epistulam Ad Romanos (typus Monacensis),501.0,600.0,[],[],christian,,,,,,,,,,551.0,141908,", καί εὐτελῶν, καί ἀγνωμόνων, καί ἐχθρῶν"
58,lagt_tlg2018.tlg022_114,lagt,lagt_tlg2018.tlg022,Eusebius,De laudibus Constantini,325.0,339.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,334.0,24533,ὁ δέ τούτῳ φίλος ἄνωθεν παρ᾿αὐτοῦ τοῖς κατ᾿ ἐχθρῶν κοσμούμενος τροπαίοις τούς ἐμφανεῖς τῆς ἀληθείας ἐχθρούς νόμω πολέμου χειρούμενος σωφρονίζει.
59,lagt_tlg2042.tlg011_154,lagt,lagt_tlg2042.tlg011,Origenes,Fragmenta In Lamentationes (In Catenis de Prophetis),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,229.0,12373,"ἀλλ’ "" ἐξέτεινε μὲν ὁ ἐχθρὸς ἐπὶ πάντα τὴν χεῖρα "", κορεσθεὶς δὲ τῷ λαβεῖν ἅπερ ἤθελε, τὰ λοιπὰ καταλέλοιπεν, ἀνθ’ ὧν ἐπρίαντο τὴν τροφήν."
60,lagt_tlg2042.tlg079_1220,lagt,lagt_tlg2042.tlg079,Origen,"Commentarii in evangelium Joannis (lib. 19, 20, 28, 32)",208.0,220.0,['Theologici'],[],christian,,,,,,,,,,219.0,71380,"ἀγαπήσατε "" τοὺς ἐχθροὺς ὑμῶν καὶ προσεύχεσθε ὑπὲρ τῶν διωκόντων "" ὑμᾶς, ὅπως γένησθε υἱοὶ τοῦ πατρὸς ὑμῶν τοῦ ἐν οὐρανοῖς ""."
61,lagt_tlg2042.tlg005_660,lagt,lagt_tlg2042.tlg005,Origenes,Commentarii in Evangelium Joannis,208.0,220.0,['Theologici'],[],christian,,,,,,,,,,214.0,178984,"αὐτοῦ δὲ τὴν ἀπολύτρωσιν οὐ ζητῶ τοῦ πεπειραμένου κατὰ πάντα καθ’ ὁμοιότητα "" χωρὶς ἁμαρτίας "" καὶ μηδέποτε ὑπὸ τῶν ἐχθρῶν εἰς αἰχμαλωσίαν κεκρατημένου."
62,lagt_tlg2042.tlg001_7362,lagt,lagt_tlg2042.tlg001,Origenes,Contra Celsum,220.0,254.0,['Theologici'],[],christian,,,,,,,,,,241.0,192070,"εἰ μὴ ἵνα κλέψῃ καὶ θύσῃ καὶ ἀπολέσῃ, "" καὶ εἴ τι ἄλλο τούτοις εἴρηται παραπλήσιον ἐν τοῖς ἱεροῖς γράμμασιν, ὥσπερ καὶ τὸ "" ἰδοὺ δέδωκα ὑμῖν ἐξουσίαν πατεῖν ἐπάνω ὄφεων καὶ σκορπίων καὶ ἐπὶ πᾶσαν τὴν δύναμιν τοῦ ἐχθροῦ, καὶ οὐδὲν ὑμᾶς οὐ μὴ ἀδικήσῃ "" καὶ τὸ "" ἐπ’ ἀσπίδα καὶ βασιλίσκον ἐπιβήσῃ καὶ καταπατήσεις λέοντα καὶ δράκοντα "". E"
63,lagt_tlg2018.tlg001_11816,lagt,lagt_tlg2018.tlg001,Eusebius,Praeperatio Evangelica,312.0,322.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,317.0,266778,οὕτω γάρ διά τῆς τῶν ἐχθρῶν ὁμολογίας ἀναμφηρίστως ἡγοῦμαι τήν ἐπαγγελίαν πιστώσασθαι.
64,lagt_tlg4090.tlg001_36748,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"ὅ δή μάλιστα συμβαῖνον ὁρᾶται τοῖς τῆς ἀληθείας ἐχθροῖς,"
65,lagt_tlg2042.tlg005_5329,lagt,lagt_tlg2042.tlg005,Origenes,Commentarii in Evangelium Joannis,208.0,220.0,['Theologici'],[],christian,,,,,,,,,,214.0,178984,καὶ γὰρ ἐμφαίνεται ἡ πρὸς θεὸν ὁμοιότης καὶ μίμησις αὐτοῦ ἀγαπῶντος τὰ ὄντα πάντα καὶ μηδὲν βδελυσσομένου ὧν ἐποίησεν καὶ φειδομένου πάντων ( ἐπείπερ αὐτοῦ τοῦ φιλοψύχου δεσπότου ἐστὶν τὰ πάντα ) ἐν τῷ ἀγαπῶντι τοὺς ἐχθροὺς ἑαυτοῦ καὶ προσευχομένῳ ὑπὲρ τῶν διωκόντων αὐτόν. E
66,lagt_tlg2042.tlg011_2,lagt,lagt_tlg2042.tlg011,Origenes,Fragmenta In Lamentationes (In Catenis de Prophetis),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,229.0,12373,"ἐὰν ἴδωμεν ὑποχείριον γινομένην τὴν ψυχὴν τῷ διαβόλῳ ἢ καὶ τοῖς ἀγγέλοις αὐτοῦ, καὶ ἁπαξαπλῶς ταῖς ἐχθραῖς δυνάμεσι τὴν τῇ φύσει θεωρητικὴν καὶ συνορᾶν τὰ ὄντα καὶ ἐπιστῆσαι δυναμένην, νοήσομέν πως τὴν αἰχμαλωσίαν καὶ τὸν αἰχμαλωτίσαντα. E"
67,lagt_tlg4090.tlg001_41414,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,τῶν ἐχθρῶν
68,lagt_tlg4102.tlg020_2821,lagt,lagt_tlg4102.tlg020,Catenae (Novum Testamentum),Catena In Epistulam Ad Ephesios,501.0,600.0,[],[],christian,,,,,,,,,,594.0,47386,συνήγειρε καί συνεκάθισε ὑμᾶς ἐχθρούς ὄντας καί μυρία ὅσα ἐργασαμένους κακά.
69,lagt_tlg2018.tlg023_617,lagt,lagt_tlg2018.tlg023,Eusebius,Generalis elementaria introductio (= Eclogae propheticae),325.0,339.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,329.0,60682,"Κάθου ἐκ δεξιῶν μου, ἕως ἄν θῶ τούς ἐχθρούς σου ὑποπόδιον τῶν πόδῶν σου ."
70,lagt_tlg2042.tlg008_1370,lagt,lagt_tlg2042.tlg008,Origenes,De oratione,220.0,254.0,['Theologici'],[],christian,,,,,,,,,,250.0,34568,διὰ τοῦτο οἶμαι καὶ τοὺς ἐν Ἱερουσαλὴμ καὶ πάσῃ τῇ Ἰουδαίᾳ ἐν πλείοσιν ἁμαρτήμασι γεγενημένους ὑποχειρίους γεγονέναι τοῖς ἐχθροῖς τῷ καταλελεῖφθαι τοὺς καταλιπόντας τὸν νόμον λαοὺς ὑπὸ τοῦ θεοῦ καὶ τῶν ὑπερασπιζόντων ἀγγέλων καὶ τῆς σωτηρίας τῶν ἁγίων ἀνθρώπων.
71,lagt_tlg1271.tlg011_1356,lagt,lagt_tlg1271.tlg011,Clemens Romanus,Clementina Epitome Prior Edita Correctior,1.0,100.0,['Theologici'],[],christian,,,,,,,,,,93.0,28994,"ὡς ὁ Χριστός εἴρηκε, καί τούς ἐχθρούς ἀγαπᾶν"
72,lagt_tlg2048.tlg001_2281,lagt,lagt_tlg2048.tlg001,"Sozomenus, Salaminius Hermias",Historia Ecclesiastica,439.0,450.0,['Scriptores Ecclesiastici'],[],christian,,,,,,,,,,444.0,132524,"καί μάλιστα ἐπί τῇ κατά Ἀρσένιον γραφῇ, οὗ γοητείας ἕνεκα κατηγορεῖτο τόν βραχίονα ἐκτεμεῖν: καί τῇ κατά γυναῖκα τινά, ᾗ δῶρα ἐπί ἀσελγείᾳ δεδωκέναι, καί νύκτωρ ἀκούσῃ συνδιαφθαρῆναι ἐνεκαλεῖτο. Ἑκατέρα δέ γραφή γελοία ἐφωράθη, καί συκοφαντίας ἀνάπλεως. Ἐπεί γάρ συνειλεγμένων ἐπισκόπων κατηγόρει ταῦτα ἡ γυνή, παρεστώς Ἀθανασίῳ Τιμόθεος Ἀλεξανδρεύς πρεσβύτερος, ὡς αὐτοῖς λάθρα συνεδόκει, ὑπολαβών πρός τό γύναιον, Ἐγώ σε, ἔφη, ἐβιασάμην, ὦ γύναι; ἡ δέ, Ἀλλ οὐ σύ; καιρόν λέγουσα καί τόπον ἐν ᾧ δῆθεν βεβίαστο. Ἀρσένιον δέ εἰς μέσον παρήγαγε, καί ἀμφοτέρας ἀρτίους αὐτοῦ χεῖρας ἀπέδειξε τοῖς δικασταῖς: καί ἐδεῖτο αὐτῶν, εὐθύνας ὑπέχειν τούς κατηγόρους οὗ ἐπεφέροντο βραχίονος. Ἔτυχε γάρ Ἀρσένιος οὗτος, ἤ θειόθεν ἐλαυνόμενος, ἤ, ὡς λέγεται, ὑπό τῶν ἐπιβούλων Ἀθανασίου κρυπτόμενος, ἀναγγείλαντός του δἰ αὐτόν κινδυνεύειν τόν ἐπίσκοπον, ἀποδράς νύκτωρ, καί πρό μιᾶς τοῦ δικαστηρίου κατάρας εἰς Τύρον. Ἑκατέρου δέ ἐγκλήματος ὧδε λυθέντος, ὡς μηδέν ἀπολογίας προσδεηθῆναι, τό μέν πρῶτον, ὡς οἶμαι, ἐπί προφάσει δῆθεν τοῦ μή χρῆναι οὕτως αἰσχρόν καί γελοιῶδες πρᾶγμα ἐπί συνόδου ἀναγράφεσθαι, οὐκ ἐμφέρεται τοῖς πεπραγμένοις. Πρός δέ τό δεύτερον ἤρκεσεν εἰς ἀπολογίαν τοῖς κατηγόροις εἰπεῖν, ὡς Πλουσιανός τις, ἐπίσκοπος τῶν ὑπό Ἀθανάσιον, κατά πρόσταξιν αὐτοῦ τήν Ἀρσενίου οἰκίαν κατέφλεξε: καί κίονι προσδήσας, καί ἱμάσιν αἰκισάμενος, ἐν οἰκίσκῳ καθεῖρξε: διά θυρίδος δέ ἀποδράσαι τοῦτον: καί ἐπειδή ζητητέος ἦν, ἐπί χρόνον λαθεῖν κρυπτόμενον: μή φαινόμενον δέ, εἰκότως ἀποθανεῖν νομισθῆναι: καί οἷά γε ἐπιφανῆ ἄνδρα καί ὁμολογητήν, οἱ ἀμφί τόν Ἰωάννην ἐπίσκοποι ἐζήτουν αὐτόν, προσιόντες τοῖς ἄρχουσι. Ταῦτ οὖν λογιζόμενος Ἀθανάσιος, περιδεής ἦν: ἅμα δέ ὑφωρᾶτο, μή καιρόν εὑρόντες οἱ ἐπιβουλεύοντες, λάθρα ἀνέλωσιν αὐτόν. Μετά πολλάς δέ συνόδους, θορύβου καί ταραχῆς ἐμπλησθέντος τοῦ συλλόγου, κεκραγότων τε τῶν κατηγόρων καί τοῦ περί τό δικαστήριον πλήθους, πάσῃ μηχανῇ χρῆναι αὐτόν ἐκποδών ποιεῖν ὡς γόητα, καί βίαιον, καί ἱερωσύνης ἀνάξιον: δείσαντες οἱ παρά τοῦ βασιλέως προστεταγμένοι παρεῖναι τῇ συνόδῳ εὐταξίας ἕνεκα, μή, ὡς εἰκός, ἐν στάσει καταδραμόντες, αὐτόχειρες αὐτοῦ γένωνται, λάθρα αὐτόν ὑπεξήγαγον τοῦ δικαστηρίου. Ὁ δέ, λογισάμενος οὐκ ἀκίνδυνον αὐτῷ διατρίβειν ἐν Τύρῳ, οὔτε ἀσφαλές δικάσασθαι πρός πλῆθος κατηγόρων παρά δικασταῖς ἐχθροῖς, φεύγει εἰς Κωνσταντινούπολιν. Καταδικάζουσι δέ αὐτῷ ἐρήμην ἡ σύνοδος, καί καθαιροῦσι τῆς ἐπισκοπῆς: καί ψηφίζονται αὐτόν μηκέτι τήν Ἀλεξάνδρειαν οἰκεῖν, ἵνα μή, φησί, θορύβους καί στάσεις παρών ἐργάζηται. Ἰωάννην δέ καί τούς σύν αὐτῷ πάντας, ὡς οὐ δικαίως κακῶς παθόντας, εἰς κοινωνίαν προσίενται, καί τό ἐν τῷ κλήρῳ ἀξίωμα ἑκάστῳ διέδωκαν. Δηλοῦσι δέ τά πεπραγμένα τῷ βασιλεῖ, καί γράφουσι τοῖς πανταχῆ ἐπισκόποις, μή μεταδοῦναι αὐτῷ κοινωνίας, μήτε γράφειν, μήτε παῤ αὐτοῦ γράμματα δέχεσθαι, ὡς ἐληλεγμένου ἐν οἷς διήκουσαν, καί διά τῆς φυγῆς καί ἐπί ταῖς μή ἀγωνισθείσαις γραφαῖς ἁλόντος."
73,lagt_tlg4102.tlg020_5039,lagt,lagt_tlg4102.tlg020,Catenae (Novum Testamentum),Catena In Epistulam Ad Ephesios,501.0,600.0,[],[],christian,,,,,,,,,,594.0,47386,"χώραν τέ οὐχ ἕξει ἡ ἐχθρά τῇ σωτηρίᾳ τοῦ τῶν ἀνθρώπων γένους ἀπιστία, ἔνθα ὁ τῆς πίστεως ἐστί θυρεός· ἄθραυστός τε διαφυλαχθήσεται τήν κεφαλήν τῆς ψυχῆς, ἐν ᾗ ἐστι τά θεῖα καί νοητά αἰσθητήρια, ὁ τήν περικεφαλαίαν τοῦ σωτηρίου περικείμενος·"
74,lagt_tlg4102.tlg001_417,lagt,lagt_tlg4102.tlg001,Catenae (Novum Testamentum),Catena In Matthaeum,501.0,600.0,[],[],christian,,,,,,,,,,581.0,94631,ὡς τό “ ἕως ἅν θῶ τούς ἐχθρούς σου
75,lagt_tlg2018.tlg005_6131,lagt,lagt_tlg2018.tlg005,Eusebius,Demonstratio Evangelica,312.0,322.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,313.0,182616,"κάθου ἐκ δεξιῶν μου, ἕως ἄν θῶ τούς ἐχθρούς σου ὑποπόδιον τῶν ποδῶν σου."
76,lagt_tlg4102.tlg040_1025,lagt,lagt_tlg4102.tlg040,Catenae (Novum Testamentum),Catena In Epistulam Jacobi,501.0,600.0,[],[],christian,,,,,,,,,,546.0,13052,ἐχθρός τοῦ Θεοῦ καθίσταται.
77,lagt_tlg4090.tlg001_2290,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"Οἱ γάρ ὅλως τοῖς οὕτω σκληροῖς καί ἀφύκτοις ἐνειλημμένοι κακοῖς, ὡς καί ὑπό χεῖρα γενέσθαι βαρβαρική, καί ἐν δορικτήτων μοίρᾳ δουλεύειν ἐχθροῖς, πῶς ἄν ἑορτάσειαν ;"
78,lagt_tlg2018.tlg022_2023,lagt,lagt_tlg2018.tlg022,Eusebius,De laudibus Constantini,325.0,339.0,['Scriptores Ecclesiastici' 'Theologici'],[],christian,,,,,,,,,,334.0,24533,"τίς δ’ οὕτω στρατηγεῖ μετά θάνατον καί τρόπαια κατ' ἐχθρῶν ἵστησι,"
79,lagt_tlg4090.tlg001_22926,lagt,lagt_tlg4090.tlg001,Cyril of Alexandria,In XII Prophetas,412.0,444.0,['Theologici'],[],christian,,,,,,,,,,425.0,482822,"ὑδάτων αὐτοῖς ἀδοκήτων ἐκρηγνυμένων, πιπτόντων ἐχθρῶν."
80,lagt_tlg2035.tlg002_753,lagt,lagt_tlg2035.tlg002,Athanasius of Alexandria,De Incarnatione Verbi,328.0,373.0,['Theologici'],[],christian,,,,,,,,,,352.0,22669,"ἀλλά τῇ τῶν θεωρούντων δίδωσιν ἐξουσία, καί μάλιστα κἄν ἐχθροί τυγχάνωσιν, ἵνα πρός ὅν ἐάν συμβάλλωσιν αὐτοί, τοῦτον αὐτός καταρράξας, κρείττων τῶν πάντων πιστευθῇ·"
81,lagt_tlg2042.tlg009_1113,lagt,lagt_tlg2042.tlg009,Origenes,In Jeremiam (Homiliae 1-11),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,229.0,67916,""" αἱ χεῖρές σου ἐπὶ νώτου τῶν ἐχθρῶν σου "". E"
82,lagt_tlg0563.tlg001_1481,lagt,lagt_tlg0563.tlg001,Maximus of Tyre,Dialexeis,180.0,192.0,['Sophistae'],[],christian,,,,,,,,,,184.0,82208,"καὶ μὴν εἰ ἐχθρὸς ὁ λύπης παρασκευαστικός, φίλος ἂν εἴη ὁ ἡδονῆς παρασκευαστικώτατος. E"
83,lagt_tlg2040.tlg004_14764,lagt,lagt_tlg2040.tlg004,"Basil, Saint, Bishop of Caesarea",Epistulae,330.0,378.0,['Theologici'],[],christian,,,,,,,,,,371.0,159722,"ἀφ ἧς δυνήσονται φίλους εὖ ποιεῖν, καί ἐχθρούς ἀμύνεσθαι"
84,lagt_tlg2042.tlg021_4704,lagt,lagt_tlg2042.tlg021,Origenes,In Jeremiam (Homiliae 12-20),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,221.0,48474,ἐπεί ἐστιν ἀμφότερα καί ἐχθρός καί ἐκδικητής
85,lagt_tlg3150.tlg002_92,lagt,lagt_tlg3150.tlg002,,Martyrium prius Andreae (ACTA ANDREAE),101.0,200.0,,"['Acta, Hagiogr.']",christian,,,,,,,,,,139.0,2675,Ὁ Αἰγεάτης ὁ τήν ἀνθυπατείαν κεχειρισμένος ἀποσταλείς παρά τοῦ Καίσαρος ἀνηνέχθη εἰς τά μέρη τῆς Ἀχαΐας παρά τινων δούλων τοῦ διαβόλου κακῶν καί ἐχθρῶν ἀνθρώπων·
86,lagt_tlg2042.tlg016_276,lagt,lagt_tlg2042.tlg016,Origenes,Homiliae In Lucam,220.0,254.0,['Theologici'],[],christian,,,,,,,,,,230.0,14724,"νυνὶ δὲ ἡμᾶς ἡ Χριστοῦ ἐπιδημία πεποίηκεν "" ἀφόβως ἐκ χειρὸς τῶν ἐχθρῶν "" ῥυσθῆναι·"
87,lagt_tlg2042.tlg030_2158,lagt,lagt_tlg2042.tlg030,Origen,Commentarium In Evangelium Matthaei (Lib. 12-17),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,228.0,106145,"καὶ πάντες ἐκεῖνοι οἱ κατακρίναντες τὸν Ἰησοῦν θανάτῳ παρεδόθησαν τῷ ἐχθρῷ Χριστοῦ θανάτῳ, καὶ ἐμπαίξαντες τῷ Ἰησοῦ εἰς ἐμπαιγμὸν γεγόνασι κυκλωθείσης "" ὑπὸ στρατοπέδων Ἱερουσαλὴμ "" ὅτε καὶ "" ἤγγισεν ἡ ἐρήμωσις αὐτῆς "", ἀλλὰ καὶ τὸν Ἰησοῦν μαστιγώσαντες αὐτοὶ ἐμαστιγώθησαν καὶ μαστιγοῦνται ἕως "" τὸ πλήρωμα τῶν ἐθνῶν εἰσέλθῃ ""·"
88,lagt_tlg2042.tlg058_13166,lagt,lagt_tlg2042.tlg058,Origen,Selecta in Psalmos [Dub.],208.0,220.0,['Theologici'],[],christian,,,,,,,,,,210.0,129819,"Ἐνώπιον αὐτοῦ προσπτεσοῦνται Αἰθίοπες, καί οἱ ἐχθροί αὐτοῦ χοῦν λείξουσι."
89,lagt_tlg2042.tlg030_3179,lagt,lagt_tlg2042.tlg030,Origen,Commentarium In Evangelium Matthaei (Lib. 12-17),220.0,254.0,['Theologici'],[],christian,,,,,,,,,,228.0,106145,καὶ ἐν τούτοις γὰρ δηλοῦται ὅτι οἱ τῶν Ἰουδαϊκῶν προϊστάμενοι παρανόμως ὄχλων ( ὀνομαζόμενοι ἀρχιερεῖς ) καὶ γραμματεῖς ( ἐχθροὶ τῷ Ἰησοῦ ) καὶ πρεσβύτεροι τοῦ λαοῦ ζητοῦσι μὲν τὸν Ἰησοῦν ἀπολέσαι καὶ ἀφανίσαι τὸ ὄνομα αὐτοῦ ἀπὸ τῶν ἀνθρώπων καὶ τὴν περὶ αὐτοῦ πίστιν· E
